"PPN"	"EPN"	"Jahr"	"Titel+Zusatz"	"Verfasser"	"Ort+Verlag"	"Umfang"	"Basisklassifikation"	"Schlagwort"	"ExKommentar4802"	"Schlagwort6800"	"Abrufzeichen8600"	"Signatur"	"Standort"	"URL"	
"146281098"	"423431420"	"1922"	"Die Verkehrswege zwischen China, Indien und Rom um 100 nach Chr. Geb. : Originalkarte in Zweifarbendruck mit erläuterndem Text"	"Herrmann, Albert *1886-1945* ; ID: gnd/11674636X"	"Leipzig : Hinrichs"	"8 S."	""	""	"Firmenrevision 2010; brüchiges Papier; beschädigte Seiten"	""	""	"Pn 5991/16-7/10"	"1"	""	
"146281098"	"1638543356"	"1922"	"Die Verkehrswege zwischen China, Indien und Rom um 100 nach Chr. Geb. : Originalkarte in Zweifarbendruck mit erläuterndem Text"	"Herrmann, Albert *1886-1945* ; ID: gnd/11674636X"	"Leipzig : Hinrichs"	"8 S."	""	""	""	""	""	"4'@Kart. GfE C 4813"	"1:KTA"	""	
"146281098"	"3594713393"	"1922"	"Die Verkehrswege zwischen China, Indien und Rom um 100 nach Chr. Geb. : Originalkarte in Zweifarbendruck mit erläuterndem Text"	"Herrmann, Albert *1886-1945* ; ID: gnd/11674636X"	"Leipzig : Hinrichs"	"8 S."	""	""	""	""	""	"8'@Kart. U 2640"	"1:KTA"	""	
"136441106"	"1760132675"	"1922"	"De oorlog van 1672 : [tekst bij kaart 10,3]"	"Beekman, A. A. *1854-1947* ; ID: gnd/171970411"	"s'Gravenhage : Nijhoff"	"47 S."	""	""	""	""	""	"8'@Kart. U 13080-11(1)"	"1:KTA"	""	
"136440967"	"1760130192"	"1922"	"De nieuwe bisdommen in de noordelijke Nederlanden 1559 - 1561"	"Hensen, Antonius H. *1854-1932* ; ID: gnd/1055208976"	"s'Gravenhage : Nijhoff"	"VIII, 83 S."	""	""	""	""	""	"8'@Kart. U 13080-9,2"	"1:KTA"	""	
"130728624"	"420679790"	"1922"	"Prace Komisji Atlasu Historycznego Polski"	""	"Kraków"	""	""	""	""	""	""	"Kart. U 19007"	"1:KTA"	""	
"130728624"	"420679804"	"1922"	"Prace Komisji Atlasu Historycznego Polski"	""	"Kraków"	""	""	""	""	""	""	"Ser. 721"	"6"	""	
"130728624"	"458724432"	"1922"	"Prace Komisji Atlasu Historycznego Polski"	""	"Kraków"	""	""	""	""	""	""	""	""	""	
"037675257"	"4030375693"	"1922"	"Die braunschweigischen Städte : mit 16 Tafeln sowie 13 Stadtansichten und 2 Wüstungskarten im Text"	""	"Hannover : Historische Kommission"	"50 S., XVI Bl."	""	""	""	""	""	"2'@Kart. U 15218-1"	"1:KTA"	""	
"1816919799"	"4189933902"	"1921"	"Das neue Europa am 1. Januar 1921"	""	"Bonn und Leipzig : K. Schroeder"	"1 Karte"	""	""	""	""	""	"8'@Kart. U 10935"	"1:KTA"	""	
"1816919799"	"4208422041"	"1921"	"Das neue Europa am 1. Januar 1921"	""	"Bonn und Leipzig : K. Schroeder"	"1 Karte"	""	""	""	""	""	"8'@Kart. U 10935<a>"	"1:KTA"	""	
"114169509X"	"440350573"	"1921"	"L' Alsace, la Lorraine et les trois évêchés du début du XVIIe siècle à 1789 : texte explicatif de la carte à 1:500000"	"Fallex, Maurice"	"Paris : Delagrave"	"30 S."	"15.40$jDeutsche Geschichte: Allgemeines; 15.65$jFrankreich$XGeschichte"	"106339885: Elsass-Lothringen ; ID: gnd/4014502-5; "	"Bibdia-Abgleich; Revision 2009 Hauptmagazin; Eingerissene Seiten"	""	""	"Rh 5262"	"1"	""	
"114169509X"	"3589420383"	"1921"	"L' Alsace, la Lorraine et les trois évêchés du début du XVIIe siècle à 1789 : texte explicatif de la carte à 1:500000"	"Fallex, Maurice"	"Paris : Delagrave"	"30 S."	"15.40$jDeutsche Geschichte: Allgemeines; 15.65$jFrankreich$XGeschichte"	"106339885: Elsass-Lothringen ; ID: gnd/4014502-5; "	""	""	""	"8'@Kart. U 15354"	"1:KTA"	""	
"1024214648"	"1776459180"	"1921"	"Atlas of ancient and classical geography"	""	"London : J.M. Dent & Co"	"xii Seiten, 39 Blätter, 230 Seiten"	""	""	""	""	""	"8'@Kart. U 1034"	"1:KTA"	""	
"735750602"	"1363672630"	"1921"	"Philips' junior historical atlas"	""	"London : Philip"	"VIII, 40 S."	""	""	""	"Provenienz: Universitätsbibliothek <Halle, Saale> / Aussonderungsexemplar; |k| Universitätsbibliothek <Halle, Saale>"	""	"8'@Kart. U 537"	"1:KTA"	""	
"547975740"	"3981422449"	"1921"	"Polski atlas kongresowy"	""	"Warszawa : Ksiaznica-Atlas"	"1 Atlas (40 Blätter)"	""	""	""	""	""	"4'@Kart. U 19004"	"1:KTA"	""	
"499140060"	"3783152402"	"1921"	"Atlas geographiae biblicae, addita brevi notitia regionum et locorum"	"Gramatica, Luigi *1865-1935* ; ID: gnd/123042003"	"Bergomi : Istituto italiano d'arti grafiche"	"26 S., 8 gef. Bl."	""	""	""	""	""	"8'@Kart. U 7120"	"1:KTA"	""	
"412335778"	"450133095"	"1921"	"Atlas historique de la ville et des ports d'Alexandrie"	"Jondet, Gaston"	"Le Caire : Inst. franç. d'Archéol. orient."	"XVI, 13 S., 54 Pl."	""	""	"Revision, Listennachbearb. 2008 IIB3.2"	""	"ark_2022-12-15"	"4'@Po 2638-2"	"4"	""	
"412335778"	"3851564359"	"1921"	"Atlas historique de la ville et des ports d'Alexandrie"	"Jondet, Gaston"	"Le Caire : Inst. franç. d'Archéol. orient."	"XVI, 13 S., 54 Pl."	""	""	""	""	""	"4'@Kart. U 6296"	"1:KTA"	""	
"13842683X"	"896597393"	"1921"	"Das welsche Südtirol, Kärnten, Görz und Gradiska"	"Voltelini, Hans$cvon *1862-1938* ; ID: gnd/117489166"	"Wien : Holzhausen"	""	""	""	""	""	""	"Kart. U 18247-1,3"	"1:KTA"	""	
"136440908"	"1760099694"	"1921"	"De bisdommen Munster en Osnabrück (in Groningen en Friesland) : [tekst bij kaart 9[,2]]"	"Joosting, Jan G. C. *1866-1944* ; ID: gnd/128598158"	"s'Gravenhage : Nijhoff"	"64 S."	""	""	""	""	""	"8'@Kart. U 13080-9,2"	"1:KTA"	""	
"136440886"	"1760098906"	"1921"	"Het bisdom Utrecht : [tekst bij kaart 9[,1]]"	"Muller, Samuel *1852-1915* ; ID: gnd/1055190589"	"s'Gravenhage : Nijhoff"	"XII, 615 S."	""	""	""	""	""	"8'@Kart. U 13080-9,1"	"1:KTA"	""	
"136440827"	"1759521140"	"1921"	"De Emuniteiten der Kapittelkerken te Utrecht"	""	"s'Gravenhage : Nijhoff"	""	""	""	""	""	""	"2'@Kart. U 13080-1"	"1:KTA"	""	
"136440800"	"1759521124"	"1921"	"De Kloosters van Windesheim"	""	"s'Gravenhage : Nijhoff"	""	""	""	""	""	""	"2'@Kart. U 13080-1"	"1:KTA"	""	
"1831139995"	"3695817143"	"1920"	"Das Altertum : 12 Karten"	""	"Wien : Alfred Hölder"	"1 Band (12 Blätter)"	""	""	""	""	""	"4'@Kart. U 535-1"	"1:KTA"	""	
"1779912552"	"4010436336"	"1920"	"Atlas istoric geografic al neamului românesc"	""	"București : [Litografia Neumann]"	"1 Band (26 Blätter)"	""	""	""	""	""	"4'@Kart. U 21668/25"	"1:KTA"	""	
"1755600054"	"3914164379"	"1920"	"Oberschlesien heute"	""	"Breslau : Speer"	"1 Karte"	""	""	""	""	""	"Kart. U 17508"	"1:KTA"	""	
"1755596421"	"3914156503"	"1920"	"Oberschlesien 1831"	""	"Breslau : Speer"	"1 Karte"	""	""	""	""	""	"Kart. U 17507"	"1:KTA"	""	
"1744345511"	"3834288217"	"1920"	"Maroc au 1:1.500.000 : les étapes de l'occupation Française"	""	"Casablanca : Bureau topographique du Maroc"	"1 Karte"	""	""	""	""	""	"Kart. U 6395"	"1:KTA"	""	
"172709400X"	"3740210613"	"1920"	"Das Vineta-Problem"	"Leutz-Spitta, J. F."	"[Leipzig] : [Verlag nicht ermittelbar]"	"3 Karten auf 1 Blatt"	""	""	""	""	""	"Kart. U 17340"	"1:KTA"	""	
"1703746562"	"3695817887"	"1920"	"Das Mittelalter und die Neuzeit : 18 Karten"	""	"Wien : Hölder"	"1 Band (18 Blätter)"	""	""	""	""	""	"4'@Kart. U 535-2"	"1:KTA"	""	
"1696051797"	"3633249133"	"1920"	"Läänemere maade kaart : XIII aastasajal"	""	"[Tallinn] : S. Topograafia osakonna trükk"	"1 map"	""	""	""	""	""	"Kart. U 18822"	"1:KTA"	""	
"1691126071"	"3598851936"	"1920"	"Deutsche Arbeit in Oberschlesien : Oberschlesien 1831 und heute"	""	"Breslau : [Speer]"	"2 Karten"	""	""	""	""	""	"8'@Kart. U 17509"	"1:KTA"	""	
"1691126071"	"4307375653"	"1920"	"Deutsche Arbeit in Oberschlesien : Oberschlesien 1831 und heute"	""	"Breslau : [Speer]"	"2 Karten"	""	""	""	""	""	"8'@Kart. U 17509<a>"	"1:KTA"	""	
"1449900909"	"3833460059"	"1920"	"Early maps in the British Museum : a series of postcards - set number 7"	""	"London : British Museum"	"12 Postkarten"	""	""	""	""	""	"8'@Kart. U 1654"	"1:KTA"	""	
"1159247188"	"3932087976"	"1920"	"F. W. Putzgers historischer Schul-Atlas : zur alten, mittleren und neuen Geschichte"	""	"Bielefeld [u.a.] : Velhagen & Klasing"	"VI, 48 S"	""	""	""	""	""	"4'@Kart. U 450<42>"	"1:KTA"	""	
"1142984907"	"359376671X"	"1920"	"Zwei Jahrtausende Oberschlesien in acht Karten dargestellt"	""	"Breslau : Grass, Barth"	"23 S."	""	"10473101X: Oberschlesien ; ID: gnd/4042978-7; "	""	""	""	"4'@Kart. U 17510"	"1:KTA"	""	
"1142984907"	"3593766728"	"1920"	"Zwei Jahrtausende Oberschlesien in acht Karten dargestellt"	""	"Breslau : Grass, Barth"	"23 S."	""	"10473101X: Oberschlesien ; ID: gnd/4042978-7; "	""	""	""	"4'@Kart. U 17510<a>"	"1:KTA"	""	
"1049357124"	"1849738866"	"1920"	"Map of Syria in the IV., V., VI. centuries"	""	"New-York : The American Geographical Society"	"1 Karte"	""	""	""	""	""	"Kart. U 9075"	"1:KTA"	""	
"1011926555"	"1746096381"	"1920"	"Il processo formativo dell'unità d'Italia"	""	"Novara : Istituto Geografico De Agostini"	"1 Karte"	""	""	""	""	""	"4'@Kart. U 20055"	"1:KTA"	""	
"1011926504"	"1746096098"	"1920"	"L'impero Napoleonico"	""	"Novara : Istituto Geografico De Agostini"	"1 Karte"	""	""	""	""	""	"4'@Kart. U 20055"	"1:KTA"	""	
"1011926474"	"1746096039"	"1920"	"L'Italia dopo il congresso di Vienna (1815)"	""	"Novara : Istituto Geografico De Agostini"	"1 Karte"	""	""	""	""	""	"4'@Kart. U 20055"	"1:KTA"	""	
"1011926377"	"1746095865"	"1920"	"L'Italia dopo il 1748"	""	"Novara : Istituto Geografico De Agostini"	"1 Karte"	""	""	""	""	""	"4'@Kart. U 20055"	"1:KTA"	""	
"101192627X"	"1746095660"	"1920"	"L'Italia sulle fine del XV secolo"	""	"Novara : Istituto Geografico De Agostini"	"1 Karte"	""	""	""	""	""	"4'@Kart. U 20055"	"1:KTA"	""	
"1011926202"	"1746095474"	"1920"	"L'impero di Carlo Magno"	""	"Novara : Istituto Geografico De Agostini"	"1 Karte"	""	""	""	""	""	"4'@Kart. U 20055"	"1:KTA"	""	
"101192613X"	"1746095369"	"1920"	"L'Italia dal 1559 al 1700"	""	"Novara : Istituto Geografico De Agostini"	"1 Karte"	""	""	""	""	""	"4'@Kart. U 20055"	"1:KTA"	""	
"1011925907"	"1746094974"	"1920"	"Campagne dell'indipendenza e dell'unità d'Italia : 1859-1870'"	""	"Novara : Istituto Geografico De Agostini"	"1 Karte"	""	""	""	""	""	"4'@Kart. U 20055"	"1:KTA"	""	
"1011925699"	"1746094532"	"1920"	"Le colonie Greche in Italia"	""	"Novara : Istituto Geografico De Agostini"	"1 Karte"	""	""	""	""	""	"4'@Kart. U 20055"	"1:KTA"	""	
"1011925567"	"1746094168"	"1920"	"Le progressive conquiste di Roma in Italia"	""	"Novara : Istituto Geografico De Agostini"	"1 Karte"	""	""	""	""	""	"4'@Kart. U 20055"	"1:KTA"	""	
"861869966"	"1759517178"	"1920"	"Marken in Drente, Westerwalde enz. / door J. G. C. Joosting ..."	""	"s'Gravenhage : Nijhoff"	"[2] Bl."	""	""	""	""	""	"2'@Kart. U 13080-1"	"1:KTA"	""	
"861865596"	"1759517216"	"1920"	"Marken in Gelderland, Overijsel, Utrecht, enz. / door J. G. C. Joosting ..."	""	"s'Gravenhage : Nijhoff"	"Bl. 1[=i.e.5]-20"	""	""	""	""	""	"2'@Kart. U 13080-1"	"1:KTA"	""	
"631457526"	"1172318964"	"1920"	"Europa im Zeitalter Napoleons I."	""	"Gotha : Perthes"	"1 Kt."	""	""	""	""	""	"Kart. Wk 214"	"1:KTA"	""	
"631457526"	"1172318972"	"1920"	"Europa im Zeitalter Napoleons I."	""	"Gotha : Perthes"	"1 Kt."	""	""	""	"Provenienz: Justus Perthes Verlag; |k| Justus Perthes Verlag <Gotha>"	""	"Kart. U 10831"	"1:KTA"	""	
"630775060"	"117069909X"	"1920"	"Die Handelsbeziehungen Europas vom Altertum bis zum Beginn der Neuzeit"	""	"Gotha : Perthes"	"1 Kt."	""	""	""	"Provenienz: Justus Perthes Verlag; |k| Justus Perthes Verlag <Gotha>"	""	"Kart. U 10201/5"	"1:KTA"	""	
"630775060"	"1608045773"	"1920"	"Die Handelsbeziehungen Europas vom Altertum bis zum Beginn der Neuzeit"	""	"Gotha : Perthes"	"1 Kt."	""	""	""	""	""	"Kart. U 10201/5<a>"	"1:KTA"	""	
"630775060"	"4307222032"	"1920"	"Die Handelsbeziehungen Europas vom Altertum bis zum Beginn der Neuzeit"	""	"Gotha : Perthes"	"1 Kt."	""	""	""	""	""	"Kart. U 10201/5<b>"	"1:KTA"	""	
"476418666"	"69188403X"	"1920"	"Hungaria 896-1918"	""	"[Budapest] : Hungarian Women's National Association"	"1 Kt"	""	""	""	""	""	"Kart. U 18386"	"1:KTA"	""	
"321632273"	"1759534986"	"1920"	""	"Welcker, J.W."	"s'Gravenhage : Nijhoff"	""	""	""	""	""	""	"2'@Kart. U 13080-2"	"1:KTA"	""	
"321632184"	"1759534943"	"1920"	""	"Welcker, J.W."	"s'Gravenhage : Nijhoff"	""	""	""	""	""	""	"2'@Kart. U 13080-2"	"1:KTA"	""	
"321632133"	"1759534919"	"1920"	""	"Welcker, J.W."	"s'Gravenhage : Nijhoff"	""	""	""	""	""	""	"2'@Kart. U 13080-2"	"1:KTA"	""	
"321632052"	"1759534889"	"1920"	""	"Welcker, J.W."	"s'Gravenhage : Nijhoff"	""	""	""	""	""	""	"2'@Kart. U 13080-2"	"1:KTA"	""	
"321631560"	"1759534846"	"1920"	""	"Welcker, J.W."	"s'Gravenhage : Nijhoff"	""	""	""	""	""	""	"2'@Kart. U 13080-2"	"1:KTA"	""	
"217002390"	"1760122769"	"1920"	"De Drentsche Marken : [tekst bij kaart 6[,1]]"	""	"s'Gravenhage : Nijhoff"	"156 S."	""	""	""	""	""	"8'@Kart. U 13080-6,1"	"1:KTA"	""	
"138491380"	"3562121946"	"1920"	"La Belgique de 1830 à 1839"	""	"Bruxelles; Paris : Librairie Nationale d'art et d'Histoire"	"9 S., 1 Kt."	""	""	""	""	""	"4'@Kart. U 13086-13<1920>"	"1:KTA"	""	
"138491372"	"3562121954"	"1920"	"La Belgique dans le royaume des Pays-Bas <1814-1830>"	""	"Bruxelles; Paris : Librairie Nationale d'art et d'Histoire"	"16 S."	""	""	""	""	""	"4'@Kart. U 13086-12<1920>"	"1:KTA"	""	
"135664470"	"435990225"	"1920"	""	""	"Münster i. Westf. : Coppenrath"	""	""	""	"Revision 2009 IIB3.2"	""	""	"2'@Pz 6796-1/3"	"1:FOLIO"	""	
"135664470"	"443568162"	"1920"	""	""	"Münster i. Westf. : Coppenrath"	""	""	""	""	""	""	"2'@Kart. U 15215"	"1:KTA"	""	
"1686429932"	"3572786606"	"1919"	"La nouvelle Europe"	""	"Genéve : Atar"	"1 Karte"	""	""	""	""	""	"Kart. U 10930"	"1:KTA"	""	
"1374536415"	"4012630598"	"1919"	"Kleiner Geschichts-Atlas von Europa : unter eingehender Berücksichtigung der Entwicklung des Deutschen Reiches von Anfang unserer Zeitrechnung bis zur Jetztzeit"	""	"Leipzig : Paul Eberhardt"	"1 Atlas (16 Blätter)"	""	""	""	""	""	"8'@Kart. U 10086"	"1:KTA"	""	
"114955617X"	"3946898777"	"1919"	"Karte der deutschen Stammesfreistaaten : ein Vorschlag zum Wiederaufbau des neuen Reiches"	""	"Bremen : Hauschild"	"1 Karte"	""	""	""	""	""	"Kart. U 14695"	"1:KTA"	""	
"1025590554"	"1781282625"	"1919"	"[Ferdinand] Hirts Historischer Kartenatlas"	""	"Breslau : Ferdinand Hirt"	"13 Karten"	""	""	""	""	""	"8'@Kart. U 530"	"1:KTA"	""	
"1025242130"	"1780562403"	"1919"	"Alsace et Lorraine historique, politique, touristique"	""	"Paris : [Blondel la Rougery]"	"1 Karte"	""	""	""	""	""	"Kart. U 15352"	"1:KTA"	""	
"490433480"	"726065188"	"1919"	"Carte des luttes pour la libération et l'Union du peuple Bulgare 1595-1919"	""	"[S.l.]"	"1 Karte"	""	""	""	""	""	"Kart. 57/207"	"1:KTA"	""	
"490433480"	"4019994714"	"1919"	"Carte des luttes pour la libération et l'Union du peuple Bulgare 1595-1919"	""	"[S.l.]"	"1 Karte"	""	""	""	""	""	"Kart. U 21686"	"1:KTA"	""	
"323621279"	"422522155"	"1919"	"Übersichtskarte von Groß-Thüringen : als Verwaltungsbezirk der deutschen Einheitsrepublik oder als Bundesrepublik"	""	"Gotha : Perthes"	"1 Karte"	""	""	""	""	""	"8'@Kart. L 12033"	"1:KTA"	""	
"323621279"	"3917623846"	"1919"	"Übersichtskarte von Groß-Thüringen : als Verwaltungsbezirk der deutschen Einheitsrepublik oder als Bundesrepublik"	""	"Gotha : Perthes"	"1 Karte"	""	""	""	""	""	"Kart. U 15300"	"1:KTA"	""	
"323621279"	"3917623854"	"1919"	"Übersichtskarte von Groß-Thüringen : als Verwaltungsbezirk der deutschen Einheitsrepublik oder als Bundesrepublik"	""	"Gotha : Perthes"	"1 Karte"	""	""	""	""	""	"Kart. U 15301"	"1:KTA"	""	
"312189303"	"176010048X"	"1919"	"De republiek der vereenigde Nederlanden in 1648 : [tekst bij kaart 10,1-2]"	"Brugmans, Hajo *1868-1939* ; ID: gnd/119491826"	"s'Gravenhage : Nijhoff"	"70 S."	""	""	""	""	""	"8'@Kart. U 13080-11(1)"	"1:KTA"	""	
"246792485"	"89457695X"	"1919"	"Das Welsche Südtirol"	"Voltelini, Hans$cvon *1862-1938* ; ID: gnd/117489166"	"Wien : Holzhausen"	"S. 98 - 310"	""	""	""	""	""	"8'@Kart. U 18247-1,3,2"	"1:KTA"	""	
"236657143"	"3627260708"	"1919"	"Das ehemalige Österreich-Ungarn im Frühjahr 1919"	""	"Wien : Hölzel"	"1 Karte"	""	""	""	""	""	"Kart. U 18210"	"1:KTA"	""	
"145559882"	"427792371"	"1919"	"Erläuterungen zum Probeblatt Göttingen der Karte der Verwaltungsgebiete Niedersachsens um 1780"	"Mager, Friedrich *1885-1974* ; ID: gnd/116661054"	"Göttingen : Vandenhoeck & Ruprecht"	"III, 52 S."	"15.51; 83.30$jWirtschaftsentwicklung$jWirtschaftsstruktur: Allgemeines; 15.51$jNiedersachsen$jBremen$XGeschichte"	"106313819: Göttingen ; ID: gnd/4021477-1; 105982784: Staat Hannover ; ID: gnd/4094703-8; 106215507: Niedersachsen ; ID: gnd/4042226-4; 104704861: Deutschland ; ID: gnd/4011882-4"	"Firmenrevision 2011"	""	"ark_2012-03-14"	"4'@Sl 252-4/7"	"1"	""	
"145559882"	"1652034382"	"1919"	"Erläuterungen zum Probeblatt Göttingen der Karte der Verwaltungsgebiete Niedersachsens um 1780"	"Mager, Friedrich *1885-1974* ; ID: gnd/116661054"	"Göttingen : Vandenhoeck & Ruprecht"	"III, 52 S."	"15.51; 83.30$jWirtschaftsentwicklung$jWirtschaftsstruktur: Allgemeines; 15.51$jNiedersachsen$jBremen$XGeschichte"	"106313819: Göttingen ; ID: gnd/4021477-1; 105982784: Staat Hannover ; ID: gnd/4094703-8; 106215507: Niedersachsen ; ID: gnd/4042226-4; 104704861: Deutschland ; ID: gnd/4011882-4"	""	""	""	"4'@Kart. GfE E 3172"	"1:KTA"	""	
"145559882"	"4051293017"	"1919"	"Erläuterungen zum Probeblatt Göttingen der Karte der Verwaltungsgebiete Niedersachsens um 1780"	"Mager, Friedrich *1885-1974* ; ID: gnd/116661054"	"Göttingen : Vandenhoeck & Ruprecht"	"III, 52 S."	"15.51; 83.30$jWirtschaftsentwicklung$jWirtschaftsstruktur: Allgemeines; 15.51$jNiedersachsen$jBremen$XGeschichte"	"106313819: Göttingen ; ID: gnd/4021477-1; 105982784: Staat Hannover ; ID: gnd/4094703-8; 106215507: Niedersachsen ; ID: gnd/4042226-4; 104704861: Deutschland ; ID: gnd/4011882-4"	""	""	""	"4'@Kart. U 15212"	"1:KTA"	""	
"143660047"	"42344297x"	"1919"	"Atlas zur Kirchengeschichte : 66 Karten auf 12 Blättern"	"Heussi, Karl *1877-1961* ; ID: gnd/11678489X"	"Tübingen : Mohr"	"18 S., 12 Doppel-Bl."	""	""	""	""	""	"4'@Kart. U 4377<2>"	"1:KTA"	""	
"143660047"	"44754375x"	"1919"	"Atlas zur Kirchengeschichte : 66 Karten auf 12 Blättern"	"Heussi, Karl *1877-1961* ; ID: gnd/11678489X"	"Tübingen : Mohr"	"18 S., 12 Doppel-Bl."	""	""	""	""	""	"4'@Kart. U 4377<2;a>"	"1:KTA"	""	
"143660047"	"1163924229"	"1919"	"Atlas zur Kirchengeschichte : 66 Karten auf 12 Blättern"	"Heussi, Karl *1877-1961* ; ID: gnd/11678489X"	"Tübingen : Mohr"	"18 S., 12 Doppel-Bl."	""	""	"ACQ; Restaurierung, Seiten lose"	"Provenienz: Bonhoeffer, Dietrich; |p|Bonhoeffer, Dietrich"	""	"Restbibl. Bonhoeffer 2B9"	"2:HSM"	""	
"138491364"	"3562120796"	"1919"	"La Belgique sous la domination française <1794-1814>"	""	"Bruxelles; Paris : Librairie Nationale d'art et d'Histoire"	"15 S., 1 Kt."	""	""	""	""	""	"4'@Kart. U 13086-11<1919>"	"1:KTA"	""	
"138491356"	"3562120478"	"1919"	"La Belgique en 1786 <Les Pays-Bas autrichiens>"	""	"Bruxelles; Paris : Librairie Nationale d'art et d'Histoire"	"1 Kt., 18 S."	""	""	""	""	""	"4'@Kart. U 13086-10<1919>"	"1:KTA"	""	
"136441084"	"175953403X"	"1919"	"De Oorlog van 1672"	"Beekman, A. A. *1854-1947* ; ID: gnd/171970411"	"s'Gravenhage : Nijhoff"	"[1] Bl."	""	""	""	""	""	"2'@Kart. U 13080-2"	"1:KTA"	""	
"136441068"	"175953367X"	"1919"	"De republiek in 1648"	""	"s'Gravenhage : Nijhoff"	"[1] Bl."	""	""	""	""	""	"2'@Kart. U 13080-2"	"1:KTA"	""	
"130151661"	"419374701"	"1919"	"Veröffentlichungen des Forschungsinstituts für Vergleichende Religionsgeschichte an der Universität Leipzig"	""	"Leipzig : Pfeiffer"	""	""	""	""	""	"ark_2016-06-19"	"Pn 5991/16-1,..."	"1"	""	
"130151661"	"41937471X"	"1919"	"Veröffentlichungen des Forschungsinstituts für Vergleichende Religionsgeschichte an der Universität Leipzig"	""	"Leipzig : Pfeiffer"	""	""	""	""	""	""	"Kart. U 2640"	"1:KTA"	""	
"130151661"	"804568561"	"1919"	"Veröffentlichungen des Forschungsinstituts für Vergleichende Religionsgeschichte an der Universität Leipzig"	""	"Leipzig : Pfeiffer"	""	""	""	""	""	""	""	""	""	
"1794873449"	"4080806477"	"1918"	"Die drei Teilungen Polens 1772-1795 : auf Übersichtsblatt zu den Karten des westlichen Russlands"	""	"[Berlin]"	"1 Karte"	""	""	""	""	""	"Kart. U 19254"	"1:KTA!"	""	
"1768026300"	"3971695248"	"1918"	"Geschichtliche Karte des Kreises Neuhaldensleben"	"Reischel, Gustav *1858-1932* ; ID: gnd/116429496"	"Halberstadt : Ausführung und Druck: Louis Koch, Kunst-Anstalt"	"1 Karte"	""	""	""	""	""	"Kart. U 17602"	"1:KTA"	""	
"1762344661"	"3946465188"	"1918"	"Die Raubzüge Frankreichs : Deutschland der Tummelplatz der 'friedliebenden' Franzosen"	""	"Berlin Schöneberg : Vereinigte Kunstinstitute A.-G. vorm. Otto Troitzsch"	"1 Karte"	""	""	""	""	""	"Kart. U 14118"	"1:KTA"	""	
"1750869942"	"3883188433"	"1918"	"Das jetzige europäische Rußland mit seinen Randstaaten, den Balkanländern und dem größten Teile des Türkischen Reiches : (mit statistischen Angaben)"	""	"Leipzig : Mittelbachs Verlag"	"1 Karte"	""	""	""	""	""	"Kart. U 18761"	"1:KTA"	""	
"1728938651"	"374726090X"	"1918"	"Gebiet des Deutschen Ordens : Übersichtsblatt zu den Karten des westlichen Russlandes"	""	"[Berlin]"	"1 Karte"	""	""	""	""	""	"Kart. U 17428"	"1:KTA"	""	
"1690117044"	"3595935373"	"1918"	"Geschichts-Karte von Österreich-Ungarn"	""	"Sternberg (Mähren) : Aug. R. Hitschfeld"	"1 Karte"	""	""	""	""	""	"Kart. U 18160"	"1:KTA"	""	
"1678876402"	"3522819659"	"1918"	"Confini della Colonia Eritrea : (trattati, convenzioni, accordi, ecc.)"	"Dardano, Achille"	"[Rome] : Ministero delle colonie, Direzione generale degli affari politici, Ufficio cartografico"	"1 map"	""	""	""	""	""	"Kart. U 6424"	"1:KTA"	""	
"1184989729"	"3786180814"	"1918"	"Die politischen Grenzen in Kaukasien von 1856 bis 1918"	""	"[Berlin] : Kgl. Preuß. Landesaufnahme"	"1 Kt."	""	""	""	""	""	"Kart. U 18783"	"1:KTA"	""	
"1156627524"	"3932087518"	"1918"	"F. W. Putzgers historischer Schul-Atlas : zur alten, mittleren und neuen Geschichte in 324 Haupt- und Nebenkarten"	""	"Bielefeld; Leipzig : Velhagen & Klasing"	"XVI, 58 S."	""	""	""	""	""	"4'@Kart. U 450<41>"	"1:KTA"	""	
"104877693X"	"3971695256"	"1918"	"Geschichtliche Karte des Kreises Quedlinburg u. des Stadtkreises Aschersleben"	"Reischel, Gustav *1858-1932* ; ID: gnd/116429496"	"[Erscheinungsort nicht ermittelbar] : [Historische Kommission für die Provinz Sachsen und das Herzogtum Anhalt]"	"1 Karte"	""	""	""	""	""	"Kart. U 17603"	"1:KTA"	""	
"357290860"	"432216685"	"1918"	"F. W. Putzgers historischer Schul-Atlas zur alten, mittleren und neuen Geschichte ; in 324 Haupt- u. Nebenkt."	"Putzger, Friedrich Wilhelm *1849-1913* ; ID: gnd/124215408"	"Bielefeld [u.a.] : Velhagen & Klasing"	"XVI, 58 S."	""	""	""	""	""	"4'@Kart. U 450<40>"	"1:KTA"	""	
